method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.3275478081174291,0.025934479933279995,0.1266381640608365,0.25709547382647807,0.26278407406197635,0.2944735884021667,0.5201904002182263,0.6346536922722485,0.7344455074799842
random_search,0.41604498015835883,0.19540572826774041,0.040648464701306224,0.1767219863451436,0.17117884052745092,0.279207093548621,0.4940475576682962,0.6850780200552238,0.723935127740999
random_search,0.1632782419443769,0.0461326360762439,0.37574330310377935,0.12275332991605128,0.29209248895954854,0.32493800349494506,0.512935677199281,0.6477735567396314,0.733515363164991
random_search,0.07692357618163911,0.4100657010042769,0.25394051012752306,0.17680733249229785,0.08226288019426305,0.31100965498675953,0.3233671339495392,0.41072018644597064,0.5616274695451222
random_search,0.38199964377815265,0.0799963673385018,0.23225838630449613,0.2455047974997233,0.0602408050791261,0.3004873633854753,0.7702415131406796,0.7903837585872542,0.8487083224764781
random_search,0.19825583690015555,0.18313201348999117,0.0863760850785113,0.09131322443828956,0.4409228400930525,0.12183162987705767,0.4000047634069269,0.5930777537932219,0.8889656372258136
random_search,0.24091266220763383,0.07065811541799957,0.08304215644519218,0.4076756335895515,0.19771143233962302,0.23978736661341643,0.4107742557840157,0.5974698676403571,0.6021315284372053
random_search,0.01948013696714049,0.23226149330841497,0.3523709800280162,0.2153184227748264,0.180568966921602,0.45333552877003874,0.596509934408192,0.843486160073313,0.862645706477699
random_search,0.06246127353238144,0.17366628038671603,0.3920587233023607,0.27719100712035005,0.0946227156581917,0.24897250843521954,0.5478656837236945,0.8124055862939052,0.9160495612860338
random_search,0.3271082361816558,0.10221523699476609,0.062385793624250056,0.3593779522245648,0.14891278097476326,0.22252199984495896,0.8785693791327959,0.8786243295224744,0.8827799652462417
grid_search,0.112698639954435,0.2024823732441543,0.42912986085878385,0.06236663770118134,0.19332248824144538,0.2,0.4,0.6,0.8
random_search,0.14270317631332863,0.3568868965113532,0.1942477912585071,0.27668022098554745,0.029481914931263547,0.3663573515541192,0.44959034578197754,0.45271386357552384,0.5726603706139871
random_search,0.07832062819813801,0.09798023051952301,0.16867417160855833,0.4334641802461783,0.22156078942760246,0.49803230098613416,0.5958694145549013,0.6128862775624248,0.6753669427576455
random_search,0.39669860314499394,0.09989252041368087,0.20230570959797428,0.24681732624289807,0.0542858406004528,0.3491501778445989,0.3933394871145968,0.5523216146713619,0.5554895617336856
random_search,0.08002356644609032,0.4153566793890584,0.2180019443603869,0.20998925570333218,0.07662855410113223,0.45276739116404796,0.5634999944831489,0.6317371481905822,0.7220861548287759
random_search,0.09288637924864208,0.11989738957157052,0.17315287048409692,0.4602586263627203,0.15380473433297023,0.3490644279988313,0.6209991750262438,0.8602401890414878,0.8711473474398436
random_search,0.12521381648709268,0.06053444464543431,0.15250753293107855,0.4209877776748381,0.24075642826155635,0.4810391346746442,0.6259569877526291,0.6451589744529456,0.688930238555326
random_search,0.2738418676524513,0.36918503213597487,0.13819239346447088,0.034472540074772365,0.18430816667233052,0.18442443804530367,0.39509634993704645,0.5416539757619658,0.9089960878804771
random_search,0.06451920008520269,0.1880855502861213,0.14152800688381661,0.16284229722828197,0.44302494551657723,0.17522366030795397,0.2436781793883308,0.6616259625095413,0.6827099230703495
random_search,0.3893981921101715,0.16533142338475942,0.08735814578634885,0.0712075283504101,0.28670471036831024,0.35280515832037096,0.35762144343868874,0.48898969201345216,0.5482145696052696
random_search,0.4526413954262562,0.19842427114455768,0.13775364859605763,0.08728407485075058,0.123896609982378,0.24153292316907932,0.31025682483246764,0.3668436098046066,0.6704621891883012
random_search,0.2947237532067451,0.3519449329478521,0.1731359030946142,0.03213205252608699,0.14806335822470157,0.23897151518719856,0.4879589895492199,0.7505752335997786,0.9118153867059557
grid_search,0.19761784414188513,0.10651449684562782,0.05982067540259372,0.21879735706531894,0.4172496265445745,0.2,0.4,0.6,0.8
random_search,0.3636047959942446,0.2749929833467316,0.03434797335988849,0.1949883781382927,0.1320658691608426,0.4354206953336953,0.5807354210582129,0.6412953499652656,0.770934461290839
random_search,0.4164188660551326,0.2664774176840592,0.09464052753765201,0.13233314070547506,0.09013004801768115,0.1418116800659728,0.39435622434608897,0.7677763015455041,0.8119065215126201
random_search,0.13160389619748952,0.27988259394843956,0.0642823227886792,0.12390454579035287,0.40032664127503886,0.34204143718158847,0.3670692950988063,0.44628874894363857,0.6046456525093428
random_search,0.1280771254621465,0.36041216790154723,0.1469224331392156,0.3153499894580167,0.04923828403907406,0.4648942453191328,0.6160508302313034,0.6499013227828379,0.7823440136115105
random_search,0.4153568241910451,0.12580240314327176,0.16721183060579303,0.23678778691749255,0.05484115514239753,0.27715953046078134,0.2908000430227533,0.5076623332742296,0.8430927148201363
random_search,0.06802112429610703,0.3034466470954536,0.28040841203932704,0.058019391612505675,0.29010442495660677,0.27962438661905176,0.4328879880484336,0.7181018871564435,0.7797579678773435
random_search,0.43826266261995356,0.1901040105434986,0.07728820109897835,0.10284909800668639,0.19149602773088306,0.1457656616317731,0.21272559474028688,0.253574414739523,0.7310151437339725
random_search,0.25806768617646786,0.2522364555749091,0.14578411344669745,0.021680538644190808,0.3222312061577348,0.18377246349395016,0.2447567704532111,0.3699241372063075,0.7390716795289979
random_search,0.20992979875029819,0.336304706741415,0.2982080262495982,0.033812230104006684,0.12174523815468194,0.14384279111281212,0.39846181563590877,0.6938585958460363,0.7641345881537708
random_search,0.1618218035116455,0.10691045008584671,0.3348661399564027,0.0546898620393274,0.3417117444067778,0.21253367414285945,0.7123720162038878,0.7409822444180582,0.8447644336923849
random_search,0.08883305588475472,0.16779873557841676,0.07772105614594227,0.41295184739872115,0.2526953049921652,0.29785399181622174,0.600203450422766,0.8338833231759186,0.9106760522817526
random_search,0.31110154468961626,0.21757979826214213,0.3173437298865023,0.12206700751611639,0.03190791964562301,0.22295135180783665,0.4217259638000847,0.5176844508521573,0.8498310531260754
random_search,0.10721060049483475,0.1907691763619398,0.2740567729816707,0.37872485070806367,0.04923859945349116,0.16948918018263173,0.17502567034100786,0.899013995188435,0.9029707058852213
grid_search,0.3880933027115264,0.09235367212717013,0.16458378601642995,0.286342428670459,0.06862681047441443,0.2,0.4,0.6,0.8
random_search,0.05986580394129424,0.3665191985409034,0.17177871047405707,0.30581530499317094,0.09602098205057427,0.30024193471955396,0.4506908097021073,0.6324183080411099,0.6808481204949998
random_search,0.1339210676471253,0.0678690855929456,0.17679694419680542,0.17838242481666186,0.4430304777464617,0.3482995818319676,0.38265768749577295,0.6087624330652044,0.7109043056958774
random_search,0.1840517138327297,0.15576165248520743,0.10945978077321303,0.45481393960115424,0.09591291330769557,0.24792426871987033,0.43494842982862164,0.7023169161821678,0.7392245685015599
random_search,0.2999589560393436,0.014317900987727662,0.25173841940671976,0.18166343311663394,0.25232129044957496,0.19047014416923735,0.4235329048462334,0.45197794433387123,0.755532292441439
random_search,0.37698011119595876,0.0669916094193958,0.08623940819051354,0.17755132860770392,0.2922375425864278,0.18141509560542682,0.4880060407245428,0.587966566277829,0.6558666568278623
random_search,0.24331640517420983,0.1270181451649403,0.34019955217946185,0.029394805464767398,0.2600710920166207,0.12513031955185178,0.14020608966649223,0.5020937204422595,0.6805395969996245
random_search,0.08945869968055906,0.35806227142536157,0.1765597015928039,0.06263182374660299,0.3132875035546726,0.3777899513726966,0.6317324059864747,0.7192014693305657,0.7719336398046804
random_search,0.13182807512529526,0.028404257791476352,0.32036893961212676,0.21986174777542292,0.2995369796956788,0.164816505148838,0.28811074015158783,0.47002107329700155,0.5892158739180431
random_search,0.16255368044921256,0.1834051586027516,0.15807781152975964,0.436768410964033,0.05919493845424327,0.14772370831741738,0.2450126797842131,0.3883287137170675,0.6800499795934086
random_search,0.08239413065856376,0.38671137147102064,0.0801991898240217,0.15889979507673177,0.2917955129696623,0.34512224856502505,0.6349405559518652,0.798064238182984,0.8510843462348605
random_search,0.29108908798945177,0.17155738954597227,0.06426357600791802,0.09336775761636533,0.3797221888402926,0.15852290112629228,0.44219311668622563,0.6520507627557206,0.8622167490413815
random_search,0.010973348943555537,0.2876798743054095,0.23038580724572416,0.23502791869071332,0.2359330508145976,0.14213134472504957,0.1505803562261926,0.3001938421596896,0.7992525189099253
random_search,0.09265837595593589,0.15347671272780875,0.3349064590498205,0.06954576201485858,0.3494126902515762,0.27510832103973815,0.6213495734955059,0.8061703862301514,0.8434396240204115
random_search,0.3961685527800268,0.24913391614078767,0.14062132540886071,0.04370772884976188,0.170368476820563,0.1330479882595255,0.2059934504350095,0.2390656740117184,0.6039161670866584
random_search,0.29927561957944615,0.38945600077298703,0.11442921574387604,0.12096212310273044,0.07587704080096028,0.18392018346041322,0.31111108047462555,0.46527439513475405,0.6161738529792147
random_search,0.13067661613907594,0.1892657141277335,0.07560844342110845,0.4466452043498726,0.15780402196220955,0.2173522298992716,0.5777306425179668,0.6659914288016546,0.8235477167629347
random_search,0.39106462790559676,0.09923070392961325,0.2898469553872831,0.14727728367272136,0.07258042910478545,0.3947546333325895,0.5466648471613651,0.6799475610778907,0.8205110482659218
random_search,0.05303479079286678,0.10274613844501533,0.36176400218954746,0.3021393368161542,0.18031573175641624,0.1949260664156265,0.3271754404001138,0.34119379179963616,0.4675038011919976
random_search,0.1000916081115716,0.29934286004268484,0.29238854869627867,0.270647828200694,0.037529154948770904,0.16540611769297725,0.1741754854314685,0.22892447696854584,0.7465442489146817
random_search,0.05605684495636577,0.17734573302201254,0.208303881680527,0.42445928232724683,0.1338342580138479,0.3288245151128578,0.6346424688747099,0.7186217723737879,0.8186282858173324
random_search,0.03512751725112441,0.13122186331026672,0.20823871005155548,0.3682457605913378,0.2571661487957157,0.4767100456095431,0.5312469500433645,0.60624373361841,0.7832122982439195
random_search,0.19472301883714596,0.25700202275810874,0.3947184546004323,0.0835261889652738,0.07003031483903922,0.1450996196267213,0.6523596539653387,0.8719101248722592,0.872092211593324
random_search,0.28499766082635175,0.06954051927754278,0.3376039910467164,0.24493702978422394,0.06292079906516528,0.42200846549066223,0.7269848805216852,0.7886111668565401,0.8172752859049125
random_search,0.030011688545552997,0.2850384480786031,0.28835492291574,0.1163386257757666,0.28025631468433715,0.5332911635878854,0.5509768834319675,0.559301917466349,0.8697414925492378
random_search,0.39290862634546336,0.1973216367054966,0.17828925630920528,0.19836499205170152,0.03311548858813309,0.22588408165875423,0.34533913036885966,0.3801435783580528,0.46483704371949724
random_search,0.15581656454166432,0.14919562624814137,0.11885036293538657,0.463746200228853,0.11239124604595463,0.17725027502882343,0.40498610549044356,0.6164711327051348,0.8213279195949913
random_search,0.029218837379900203,0.18870015423146042,0.30913366959182514,0.325047928684482,0.14789941011233224,0.39525727981379416,0.4382884700421815,0.6242605281354877,0.7234682851072085
random_search,0.10985073584087514,0.23678940575770982,0.08539223816161685,0.43069640175748475,0.13727121848231325,0.3270889673520278,0.4456642292227821,0.45614142202042196,0.6340116214550123
random_search,0.4409126969940036,0.15401756183266788,0.07174050508176301,0.13473477347946955,0.1985944626120959,0.21042270890707815,0.4175157396641633,0.7969270748137767,0.8370735768523121
random_search,0.43565020182814185,0.1520409607000454,0.13242307816047683,0.21042472193595635,0.06946103737537938,0.19224019741665144,0.3801579407185417,0.4134143608059522,0.5572747487477214
random_search,0.07792333023764393,0.3067570592686119,0.2977913204145062,0.0528762650012193,0.2646520250780186,0.24118120898161013,0.4036990010612884,0.4949749977816659,0.8860797504440397
random_search,0.03313777358395452,0.38501885759175514,0.17805578629664515,0.23151144778110191,0.17227613474654327,0.21645288391094802,0.2290805840586591,0.6701636128253701,0.7810256164228808
random_search,0.18727726446401485,0.1748000629732221,0.3055815967473482,0.30973996349436506,0.02260111232104976,0.26548402035353846,0.5294241772981783,0.547800531141499,0.5574358057493521
grid_search,0.040332972647655306,0.10308941957529587,0.2756478844617693,0.24383975236710034,0.33708997094817916,0.2,0.4,0.6,0.8
random_search,0.2992423103548394,0.05525086980121674,0.21700647748105212,0.34317745556198503,0.0853228868009066,0.12198234468561846,0.518699637617438,0.5906148436840698,0.8047700070509456
random_search,0.2418406266971433,0.300511997608834,0.10585138508885386,0.3140465454191448,0.03774944518602409,0.30443763352790154,0.31756216019135025,0.45740093500607976,0.5890076419064545
random_search,0.45777031871354035,0.12502044322373998,0.15773264040838575,0.09550367126898161,0.16397292638535252,0.20277391406765977,0.22679873529853695,0.6522096748938166,0.7286364911217857
random_search,0.06152371664124891,0.39916003636198427,0.26333654724027905,0.10846853745085883,0.16751116230562887,0.21949839996706416,0.6281232519417338,0.7371783832160712,0.7712346997544401
random_search,0.1545173782688838,0.2832834992031157,0.3196320485947155,0.02286781709171909,0.219699256841566,0.23365759883632942,0.35402923695316546,0.4739460113388623,0.8755065643896861
random_search,0.06465679206739375,0.09611491205024435,0.16257278658259297,0.35723159659562564,0.31942391270414316,0.18949217482254557,0.3291497797621884,0.4568673276889669,0.7413247919872358
random_search,0.1335792013541694,0.30866362261562696,0.058994638507294146,0.3706554319455681,0.1281071055773413,0.27277136602900165,0.8245410489373229,0.8346990728157344,0.8670244917237564
random_search,0.1287686293319536,0.29933194461141044,0.09969211606264437,0.3883062944928707,0.08390101550112082,0.15204371881298015,0.527745435782874,0.6194554730854503,0.6870176906187051
random_search,0.08255962839317685,0.11911384529582124,0.17585681140213533,0.1753096041639549,0.4471601107449118,0.3739124551886075,0.6524736589624989,0.7794093883068356,0.9163498478943218
random_search,0.2214228838734272,0.4137518101695722,0.19292431209445884,0.059783036807415035,0.11211795705512677,0.37887326229582735,0.6628884670146653,0.8213563853259778,0.8415719760387775
random_search,0.28248780689208575,0.0934707006528289,0.09022177849641395,0.13285728748955145,0.40096242646911995,0.301209081771687,0.3283749707362398,0.7760683188252709,0.8513691871905833
